tiempo E_cin E_pot E_tot Presion
0.138755 63.4724 -169.801 -106.328 1712.49
0.139005 62.6361 -168.959 -106.323 1717.4
0.139255 61.7765 -168.095 -106.318 1722.51
0.139505 60.9213 -167.234 -106.313 1727.58
0.139755 60.0989 -166.407 -106.308 1732.5
0.140005 59.3381 -165.641 -106.303 1737.08
0.140255 58.6671 -164.965 -106.298 1741.09
0.140505 58.1117 -164.405 -106.294 1744.41
0.140755 57.694 -163.983 -106.289 1746.9
0.141005 57.43 -163.714 -106.284 1748.57
0.141255 57.3278 -163.607 -106.28 1749.28
0.141505 57.3863 -163.661 -106.275 1749.04
0.141755 57.5942 -163.864 -106.27 1747.96
0.142005 57.9309 -164.196 -106.265 1746.15
0.142255 58.3676 -164.628 -106.26 1743.77
0.142505 58.8709 -165.126 -106.255 1741.07
0.142755 59.4052 -165.654 -106.249 1738.14
0.143005 59.9358 -166.179 -106.244 1735.32
0.143255 60.4313 -166.669 -106.238 1732.72
0.143505 60.864 -167.096 -106.232 1730.51
0.143755 61.2109 -167.437 -106.226 1728.83
0.144005 61.4526 -167.673 -106.22 1727.87
0.144255 61.5726 -167.787 -106.214 1727.65
0.144505 61.5577 -167.765 -106.208 1728.14
0.144755 61.3979 -167.599 -106.201 1729.56
0.145005 61.0881 -167.283 -106.195 1731.9
0.145255 60.6297 -166.819 -106.189 1735.1
0.145505 60.0328 -166.215 -106.183 1739.14
0.145755 59.3179 -165.494 -106.177 1743.78
0.146005 58.5162 -164.687 -106.171 1748.93
0.146255 57.6699 -163.835 -106.165 1754.26
0.146505 56.8297 -162.989 -106.159 1759.54
0.146755 56.051 -162.205 -106.154 1764.42
0.147005 55.3895 -161.538 -106.149 1768.52
0.147255 54.8946 -161.039 -106.144 1771.53
0.147505 54.6039 -160.743 -106.14 1773.3
0.147755 54.5386 -160.674 -106.135 1773.76
0.148005 54.7007 -160.831 -106.13 1772.77
0.148255 55.073 -161.199 -106.126 1770.54
0.148505 55.622 -161.743 -106.121 1767.23
0.148755 56.3025 -162.418 -106.116 1763.11
0.149005 57.0635 -163.174 -106.11 1758.4
0.149255 57.8546 -163.959 -106.104 1753.52
0.149505 58.6312 -164.73 -106.099 1748.65
0.149755 59.359 -165.452 -106.093 1744.02
0.150005 60.0159 -166.103 -106.087 1739.81
0.150255 60.5925 -166.673 -106.081 1736.08
0.150505 61.0908 -167.166 -106.075 1732.77
0.150755 61.522 -167.591 -106.069 1729.87
0.151005 61.904 -167.967 -106.064 1727.25
0.151255 62.2581 -168.316 -106.058 1724.81
0.151505 62.6069 -168.66 -106.053 1722.37
0.151755 62.9713 -169.019 -106.048 1719.93
0.152005 63.3694 -169.412 -106.043 1717.25
0.152255 63.8153 -169.853 -106.038 1714.24
0.152505 64.318 -170.351 -106.033 1711
0.152755 64.8805 -170.909 -106.028 1707.37
0.153005 65.5011 -171.524 -106.023 1703.46
0.153255 66.1721 -172.19 -106.018 1699.29
0.153505 66.8808 -172.894 -106.014 1694.89
0.153755 67.6098 -173.618 -106.009 1690.42
0.154005 68.3375 -174.341 -106.004 1686.07
0.154255 69.0389 -175.037 -105.999 1681.81
0.154505 69.6865 -175.68 -105.993 1677.98
0.154755 70.2509 -176.239 -105.988 1674.71
0.155005 70.7026 -176.685 -105.982 1672.13
0.155255 71.0125 -176.989 -105.977 1670.46
0.155505 71.1543 -177.125 -105.971 1669.84
0.155755 71.1058 -177.071 -105.965 1670.46
0.156005 70.8509 -176.81 -105.959 1672.29
0.156255 70.3816 -176.334 -105.953 1675.45
0.156505 69.7002 -175.647 -105.946 1679.86
0.156755 68.8201 -174.76 -105.94 1685.52
0.157005 67.7669 -173.701 -105.934 1692.25
0.157255 66.5793 -172.507 -105.928 1699.7
0.157505 65.3074 -171.229 -105.922 1707.58
0.157755 64.0119 -169.928 -105.916 1715.67
0.158005 62.7608 -168.672 -105.911 1723.45
0.158255 61.624 -167.53 -105.906 1730.55
0.158505 60.6673 -166.569 -105.901 1736.52
0.158755 59.945 -165.842 -105.897 1741.04
0.159005 59.4935 -165.386 -105.892 1743.94
0.159255 59.327 -165.215 -105.888 1745.03
0.159505 59.4367 -165.32 -105.883 1744.43
0.159755 59.7947 -165.673 -105.878 1742.3
0.160005 60.3594 -166.233 -105.873 1738.78
0.160255 61.083 -166.951 -105.868 1734.29
0.160505 61.9165 -167.779 -105.863 1729.03
0.160755 62.8134 -168.671 -105.857 1723.27
0.161005 63.7315 -169.583 -105.852 1717.3
0.161255 64.6318 -170.478 -105.846 1711.4
0.161505 65.4785 -171.319 -105.84 1705.76
0.161755 66.239 -172.073 -105.834 1700.57
0.162005 66.8833 -172.712 -105.828 1696.15
0.162255 67.3857 -173.208 -105.822 1692.53
0.162505 67.7256 -173.542 -105.816 1689.85
0.162755 67.8898 -173.7 -105.81 1688.27
0.163005 67.8731 -173.677 -105.804 1687.78
0.163255 67.68 -173.478 -105.798 1688.46
0.163505 67.3241 -173.116 -105.792 1690.08
0.163755 66.8283 -172.615 -105.786 1692.6
0.164005 66.2234 -172.004 -105.781 1695.87
0.164255 65.5465 -171.322 -105.776 1699.56
0.164505 64.8385 -170.609 -105.77 1703.51
0.164755 64.1414 -169.907 -105.766 1707.45
0.165005 63.4949 -169.256 -105.761 1711.19
0.165255 62.9345 -168.691 -105.756 1714.43
0.165505 62.4884 -168.24 -105.752 1717.09
0.165755 62.1761 -167.924 -105.748 1718.95
0.166005 62.0067 -167.75 -105.743 1720.05
0.166255 61.9796 -167.719 -105.739 1720.34
0.166505 62.085 -167.82 -105.735 1719.9
0.166755 62.3053 -168.035 -105.73 1718.72
0.167005 62.6171 -168.342 -105.725 1716.99
0.167255 62.9942 -168.715 -105.721 1714.91
0.167505 63.4099 -169.126 -105.716 1712.61
0.167755 63.8386 -169.549 -105.711 1710.15
0.168005 64.2575 -169.963 -105.706 1707.74
0.168255 64.6469 -170.347 -105.7 1705.55
0.168505 64.9904 -170.686 -105.695 1703.67
0.168755 65.2739 -170.964 -105.69 1702.1
0.169005 65.4848 -171.17 -105.685 1701.05
0.169255 65.6111 -171.291 -105.68 1700.53
0.169505 65.6408 -171.315 -105.674 1700.64
0.169755 65.5621 -171.231 -105.669 1701.48
0.170005 65.3643 -171.028 -105.663 1703.07
0.170255 65.0386 -170.697 -105.658 1705.46
0.170505 64.5797 -170.232 -105.653 1708.6
0.170755 63.987 -169.634 -105.647 1712.63
0.171005 63.2658 -168.907 -105.642 1717.46
0.171255 62.4275 -168.064 -105.636 1723.03
0.171505 61.4909 -167.122 -105.631 1729.17
0.171755 60.4815 -166.107 -105.626 1735.67
0.172005 59.4309 -165.052 -105.621 1742.41
0.172255 58.3759 -163.992 -105.616 1749.23
0.172505 57.3562 -162.968 -105.612 1755.72
0.172755 56.4124 -162.02 -105.607 1761.74
0.173005 55.5833 -161.186 -105.603 1767.06
0.173255 54.9028 -160.502 -105.599 1771.42
0.173505 54.3976 -159.992 -105.595 1774.71
0.173755 54.0852 -159.676 -105.591 1776.75
0.174005 53.9728 -159.56 -105.587 1777.57
0.174255 54.0572 -159.64 -105.583 1777.18
0.174505 54.3256 -159.904 -105.579 1775.63
0.174755 54.7576 -160.332 -105.574 1773.05
0.175005 55.3267 -160.897 -105.57 1769.61
0.175255 56.0029 -161.568 -105.565 1765.47
0.175505 56.7545 -162.315 -105.56 1760.85
0.175755 57.5504 -163.106 -105.555 1755.9
0.176005 58.3613 -163.912 -105.55 1750.86
0.176255 59.1605 -164.706 -105.545 1745.9
0.176505 59.9252 -165.465 -105.54 1741.13
0.176755 60.6364 -166.171 -105.534 1736.66
0.177005 61.2794 -166.808 -105.529 1732.63
0.177255 61.8431 -167.366 -105.523 1729.11
0.177505 62.3194 -167.837 -105.518 1726.1
0.177755 62.7032 -168.215 -105.512 1723.67
0.178005 62.9921 -168.499 -105.506 1721.84
0.178255 63.1856 -168.686 -105.501 1720.66
0.178505 63.2853 -168.78 -105.495 1720.06
0.178755 63.2952 -168.784 -105.489 1720.08
0.179005 63.2224 -168.706 -105.483 1720.62
0.179255 63.0778 -168.556 -105.478 1721.68
0.179505 62.8765 -168.349 -105.472 1723.13
0.179755 62.6382 -168.105 -105.467 1724.82
0.180005 62.3863 -167.847 -105.461 1726.62
0.180255 62.1457 -167.602 -105.456 1728.47
0.180505 61.9402 -167.391 -105.451 1730.15
0.180755 61.7886 -167.234 -105.446 1731.6
0.181005 61.7008 -167.141 -105.441 1732.71
0.181255 61.6758 -167.111 -105.435 1733.5
0.181505 61.7013 -167.132 -105.43 1734.05
0.181755 61.7555 -167.181 -105.425 1734.49
0.182005 61.8111 -167.231 -105.42 1734.93
0.182255 61.8398 -167.254 -105.414 1735.55
0.182505 61.8173 -167.226 -105.409 1736.51
0.182755 61.726 -167.129 -105.403 1737.88
0.183005 61.5576 -166.955 -105.397 1739.7
0.183255 61.3123 -166.704 -105.392 1741.94
0.183505 60.9979 -166.384 -105.386 1744.56
0.183755 60.6273 -166.008 -105.381 1747.48
0.184005 60.2159 -165.592 -105.376 1750.64
0.184255 59.7797 -165.15 -105.37 1753.95
0.184505 59.3341 -164.699 -105.365 1757.25
0.184755 58.8928 -164.253 -105.36 1760.44
0.185005 58.4686 -163.824 -105.355 1763.52
0.185255 58.0735 -163.424 -105.351 1766.39
0.185505 57.7185 -163.064 -105.346 1768.91
0.185755 57.4147 -162.756 -105.341 1771.15
0.186005 57.1722 -162.508 -105.336 1772.9
0.186255 57.0002 -162.332 -105.332 1774.24
0.186505 56.906 -162.233 -105.327 1775.01
0.186755 56.8952 -162.217 -105.322 1775.24
0.187005 56.9706 -162.288 -105.318 1774.86
0.187255 57.1329 -162.446 -105.313 1773.92
0.187505 57.3805 -162.689 -105.308 1772.43
0.187755 57.7092 -163.013 -105.303 1770.37
0.188005 58.1125 -163.411 -105.299 1767.83
0.188255 58.5812 -163.875 -105.294 1764.89
0.188505 59.1041 -164.393 -105.289 1761.5
0.188755 59.6671 -164.951 -105.284 1757.88
0.189005 60.2542 -165.533 -105.279 1754.07
0.189255 60.8482 -166.122 -105.274 1750.21
0.189505 61.4309 -166.7 -105.269 1746.43
0.189755 61.9848 -167.248 -105.263 1742.82
0.190005 62.4937 -167.752 -105.258 1739.44
0.190255 62.9436 -168.196 -105.253 1736.4
0.190505 63.3238 -168.571 -105.247 1733.87
0.190755 63.6266 -168.868 -105.242 1731.77
0.191005 63.8479 -169.084 -105.236 1730.17
0.191255 63.9864 -169.217 -105.231 1729.12
0.191505 64.0435 -169.269 -105.226 1728.55
0.191755 64.0228 -169.243 -105.22 1728.51
0.192005 63.9298 -169.145 -105.215 1728.9
0.192255 63.771 -168.98 -105.209 1729.77
0.192505 63.5543 -168.758 -105.204 1731
0.192755 63.2884 -168.487 -105.199 1732.54
0.193005 62.9831 -168.177 -105.193 1734.39
0.193255 62.6487 -167.837 -105.188 1736.38
0.193505 62.2961 -167.479 -105.183 1738.51
0.193755 61.9364 -167.114 -105.178 1740.66
0.194005 61.5809 -166.754 -105.173 1742.82
0.194255 61.2408 -166.408 -105.168 1744.84
0.194505 60.9273 -166.09 -105.163 1746.76
0.194755 60.6513 -165.809 -105.158 1748.37
0.195005 60.4237 -165.576 -105.153 1749.67
0.195255 60.2551 -165.403 -105.148 1750.61
0.195505 60.1549 -165.298 -105.143 1751.11
0.195755 60.1309 -165.269 -105.138 1751.04
0.196005 60.1884 -165.322 -105.133 1750.48
0.196255 60.3295 -165.458 -105.129 1749.38
0.196505 60.5524 -165.676 -105.124 1747.68
0.196755 60.8509 -165.97 -105.119 1745.57
0.197005 61.215 -166.329 -105.114 1742.97
0.197255 61.6312 -166.741 -105.109 1740.03
0.197505 62.0839 -167.188 -105.105 1736.82
0.197755 62.5564 -167.656 -105.1 1733.45
0.198005 63.0322 -168.127 -105.094 1730.07
0.198255 63.4965 -168.586 -105.089 1726.63
0.198505 63.9365 -169.021 -105.084 1723.42
0.198755 64.3426 -169.422 -105.079 1720.37
0.199005 64.7089 -169.783 -105.074 1717.55
0.199255 65.0332 -170.102 -105.069 1714.96
0.199505 65.3167 -170.38 -105.064 1712.64
0.199755 65.5632 -170.622 -105.058 1710.54
0.200005 65.7779 -170.831 -105.053 1708.71
0.200255 65.9662 -171.015 -105.048 1707.07
0.200505 66.1329 -171.176 -105.043 1705.58
0.200755 66.2804 -171.319 -105.038 1704.3
0.201005 66.4081 -171.441 -105.033 1703.17
0.201255 66.5127 -171.541 -105.028 1702.3
0.201505 66.5887 -171.612 -105.023 1701.62
0.201755 66.6281 -171.646 -105.018 1701.17
0.202005 66.6231 -171.636 -105.012 1701.04
0.202255 66.5671 -171.574 -105.007 1701.2
0.202505 66.4568 -171.459 -105.002 1701.84
0.202755 66.2938 -171.29 -104.996 1702.74
0.203005 66.086 -171.077 -104.991 1703.89
0.203255 65.8487 -170.834 -104.986 1705.28
0.203505 65.6042 -170.585 -104.98 1706.63
0.203755 65.3803 -170.356 -104.975 1707.91
0.204005 65.2075 -170.178 -104.97 1708.84
0.204255 65.115 -170.081 -104.966 1709.35
0.204505 65.1266 -170.088 -104.961 1709.23
0.204755 65.2562 -170.213 -104.956 1708.44
0.205005 65.5056 -170.457 -104.952 1706.89
0.205255 65.8631 -170.81 -104.947 1704.78
0.205505 66.305 -171.247 -104.942 1702.13
0.205755 66.7992 -171.737 -104.937 1699.18
0.206005 67.3092 -172.241 -104.932 1696.15
0.206255 67.7998 -172.727 -104.927 1693.24
0.206505 68.2417 -173.163 -104.921 1690.54
0.206755 68.6152 -173.531 -104.916 1688.23
0.207005 68.9126 -173.823 -104.91 1686.42
0.207255 69.1379 -174.043 -104.905 1684.97
0.207505 69.3044 -174.204 -104.9 1683.92
0.207755 69.431 -174.325 -104.894 1683.13
0.208005 69.5382 -174.428 -104.889 1682.46
0.208255 69.6431 -174.527 -104.884 1681.83
0.208505 69.7579 -174.637 -104.879 1681.09
0.208755 69.8888 -174.763 -104.874 1680.35
0.209005 70.0368 -174.906 -104.87 1679.47
0.209255 70.2 -175.065 -104.865 1678.52
0.209505 70.3753 -175.235 -104.86 1677.47
0.209755 70.5599 -175.415 -104.855 1676.38
0.210005 70.7517 -175.602 -104.85 1675.2
0.210255 70.9493 -175.794 -104.845 1673.95
0.210505 71.1509 -175.991 -104.84 1672.74
0.210755 71.3534 -176.189 -104.835 1671.5
0.211005 71.5526 -176.383 -104.83 1670.27
0.211255 71.7419 -176.567 -104.826 1669.11
0.211505 71.9134 -176.734 -104.821 1668
0.211755 72.0577 -176.873 -104.815 1667.12
0.212005 72.1651 -176.975 -104.81 1666.45
0.212255 72.2264 -177.031 -104.805 1666.05
0.212505 72.2339 -177.034 -104.8 1665.96
0.212755 72.1828 -176.977 -104.794 1666.21
0.213005 72.0724 -176.861 -104.789 1666.79
0.213255 71.9073 -176.691 -104.783 1667.66
0.213505 71.6983 -176.476 -104.778 1668.75
0.213755 71.4634 -176.236 -104.772 1670.01
0.214005 71.2275 -175.995 -104.767 1671.24
0.214255 71.0222 -175.784 -104.762 1672.31
0.214505 70.8836 -175.64 -104.757 1672.92
0.214755 70.8502 -175.602 -104.752 1672.99
0.215005 70.9578 -175.705 -104.747 1672.22
0.215255 71.2354 -175.978 -104.742 1670.49
0.215505 71.6996 -176.437 -104.738 1667.64
0.215755 72.351 -177.084 -104.733 1663.72
0.216005 73.1716 -177.9 -104.728 1658.89
0.216255 74.1263 -178.849 -104.723 1653.27
0.216505 75.1661 -179.884 -104.718 1647.26
0.216755 76.2337 -180.946 -104.712 1641.06
0.217005 77.2703 -181.976 -104.706 1635.1
0.217255 78.2213 -182.921 -104.7 1629.66
0.217505 79.0416 -183.735 -104.694 1625.02
0.217755 79.6975 -184.385 -104.687 1621.39
0.218005 80.1682 -184.849 -104.681 1618.87
0.218255 80.4452 -185.12 -104.674 1617.52
0.218505 80.5303 -185.198 -104.668 1617.31
0.218755 80.4333 -185.095 -104.662 1618.2
0.219005 80.1704 -184.826 -104.656 1620.08
0.219255 79.7613 -184.411 -104.65 1622.85
0.219505 79.2279 -183.872 -104.644 1626.4
0.219755 78.593 -183.231 -104.638 1630.55
0.220005 77.8799 -182.513 -104.633 1635.18
0.220255 77.1121 -181.739 -104.627 1640.11
0.220505 76.3128 -180.935 -104.622 1645.23
0.220755 75.5059 -180.122 -104.616 1650.39
0.221005 74.7161 -179.327 -104.611 1655.49
0.221255 73.9689 -178.575 -104.606 1660.28
0.221505 73.2907 -177.892 -104.601 1664.59
0.221755 72.7085 -177.305 -104.596 1668.3
0.222005 72.2487 -176.84 -104.592 1671.26
0.222255 71.9357 -176.523 -104.587 1673.31
0.222505 71.7903 -176.373 -104.583 1674.36
0.222755 71.8269 -176.405 -104.578 1674.35
0.223005 72.0516 -176.626 -104.574 1673.12
0.223255 72.4604 -177.03 -104.57 1670.78
0.223505 73.0381 -177.603 -104.565 1667.52
0.223755 73.7581 -178.318 -104.56 1663.43
0.224005 74.5836 -179.139 -104.556 1658.7
0.224255 75.4699 -180.02 -104.55 1653.66
0.224505 76.3672 -180.912 -104.545 1648.62
0.224755 77.2238 -181.763 -104.539 1643.83
0.225005 77.9899 -182.523 -104.534 1639.59
0.225255 78.6208 -183.148 -104.527 1636.23
0.225505 79.0794 -183.601 -104.521 1633.95
0.225755 79.3392 -183.854 -104.515 1632.87
0.226005 79.3852 -183.894 -104.508 1633.06
0.226255 79.2151 -183.717 -104.502 1634.56
0.226505 78.8399 -183.336 -104.496 1637.29
0.226755 78.2829 -182.772 -104.489 1641.07
0.227005 77.5789 -182.062 -104.483 1645.75
0.227255 76.7715 -181.249 -104.478 1651.06
0.227505 75.9109 -180.383 -104.472 1656.59
0.227755 75.0499 -179.517 -104.467 1662.15
0.228005 74.2401 -178.702 -104.462 1667.36
0.228255 73.5288 -177.985 -104.457 1671.93
0.228505 72.9555 -177.408 -104.452 1675.69
0.228755 72.5502 -176.998 -104.447 1678.33
0.229005 72.3324 -176.775 -104.443 1679.78
0.229255 72.3118 -176.75 -104.438 1679.98
0.229505 72.4895 -176.923 -104.434 1678.91
0.229755 72.8594 -177.289 -104.429 1676.6
0.230005 73.4104 -177.835 -104.425 1673.1
0.230255 74.1268 -178.547 -104.42 1668.5
0.230505 74.99 -179.405 -104.415 1662.89
0.230755 75.9778 -180.388 -104.41 1656.51
0.231005 77.065 -181.471 -104.406 1649.48
0.231255 78.2237 -182.624 -104.401 1641.95
0.231505 79.4224 -183.818 -104.395 1634.14
0.231755 80.6273 -185.017 -104.39 1626.28
0.232005 81.8028 -186.187 -104.385 1618.64
0.232255 82.9123 -187.291 -104.379 1611.41
0.232505 83.9197 -188.293 -104.373 1604.7
0.232755 84.7909 -189.158 -104.367 1598.87
0.233005 85.4958 -189.857 -104.361 1594.06
0.233255 86.0103 -190.365 -104.355 1590.41
0.233505 86.3197 -190.668 -104.349 1588.09
0.233755 86.4211 -190.763 -104.342 1587.04
0.234005 86.3266 -190.662 -104.336 1587.23
0.234255 86.0653 -190.395 -104.329 1588.58
0.234505 85.683 -190.006 -104.323 1590.7
0.234755 85.2372 -189.555 -104.317 1593.31
0.235005 84.789 -189.101 -104.312 1596.13
0.235255 84.3904 -188.697 -104.306 1598.8
0.235505 84.0719 -188.373 -104.301 1601.17
0.235755 83.8334 -188.129 -104.295 1603.28
0.236005 83.6442 -187.933 -104.289 1605.23
0.236255 83.4505 -187.733 -104.283 1607.37
0.236505 83.189 -187.465 -104.276 1610
0.236755 82.8023 -187.071 -104.269 1613.41
0.237005 82.2508 -186.512 -104.262 1617.84
0.237255 81.5191 -185.773 -104.254 1623.32
0.237505 80.6172 -184.864 -104.247 1629.77
0.237755 79.5767 -183.817 -104.24 1637.01
0.238005 78.4443 -182.677 -104.233 1644.85
0.238255 77.2732 -181.499 -104.226 1652.88
0.238505 76.1157 -180.336 -104.22 1660.84
0.238755 75.0178 -179.231 -104.214 1668.41
0.239005 74.0155 -178.223 -104.207 1675.38
0.239255 73.1354 -177.337 -104.201 1681.52
0.239505 72.3956 -176.591 -104.195 1686.8
0.239755 71.8092 -175.998 -104.189 1691.11
0.240005 71.385 -175.568 -104.183 1694.36
0.240255 71.128 -175.305 -104.177 1696.56
0.240505 71.038 -175.209 -104.171 1697.7
0.240755 71.1065 -175.271 -104.165 1697.8
0.241005 71.3158 -175.474 -104.158 1696.98
0.241255 71.6384 -175.79 -104.152 1695.44
0.241505 72.0392 -176.184 -104.145 1693.33
0.241755 72.4794 -176.618 -104.138 1690.96
0.242005 72.9218 -177.053 -104.131 1688.46
0.242255 73.3358 -177.46 -104.124 1686.01
0.242505 73.7013 -177.818 -104.117 1683.82
0.242755 74.0111 -178.121 -104.11 1681.82
0.243005 74.2702 -178.373 -104.103 1680.05
0.243255 74.4943 -178.59 -104.096 1678.5
0.243505 74.7062 -178.796 -104.089 1676.87
0.243755 74.9318 -179.015 -104.083 1675.18
0.244005 75.1964 -179.273 -104.076 1673.21
0.244255 75.5213 -179.591 -104.07 1670.86
0.244505 75.9222 -179.986 -104.064 1668.07
0.244755 76.4082 -180.466 -104.058 1664.77
0.245005 76.9812 -181.033 -104.052 1660.92
0.245255 77.6375 -181.683 -104.046 1656.62
0.245505 78.368 -182.408 -104.04 1651.85
0.245755 79.1597 -183.193 -104.033 1646.73
0.246005 79.996 -184.023 -104.027 1641.33
0.246255 80.8577 -184.878 -104.021 1635.8
0.246505 81.7235 -185.738 -104.014 1630.27
0.246755 82.5718 -186.579 -104.008 1624.88
0.247005 83.3816 -187.382 -104.001 1619.75
0.247255 84.1353 -188.129 -103.994 1615
0.247505 84.8199 -188.807 -103.987 1610.7
0.247755 85.4286 -189.409 -103.98 1606.85
0.248005 85.96 -189.933 -103.973 1603.53
0.248255 86.4169 -190.383 -103.966 1600.74
0.248505 86.8029 -190.762 -103.959 1598.47
0.248755 87.1186 -191.071 -103.952 1596.66
0.249005 87.3582 -191.304 -103.945 1595.44
0.249255 87.5082 -191.447 -103.938 1594.89
0.249505 87.5479 -191.479 -103.931 1595.1
0.249755 87.4534 -191.377 -103.924 1596.19
0.250005 87.2009 -191.117 -103.917 1598.3
0.250255 86.7716 -190.681 -103.909 1601.52
0.250505 86.1552 -190.057 -103.901 1605.91
0.250755 85.3516 -189.245 -103.894 1611.44
0.251005 84.3712 -188.258 -103.886 1618.06
0.251255 83.2349 -187.114 -103.879 1625.61
0.251505 81.9724 -185.844 -103.872 1633.94
0.251755 80.6214 -184.486 -103.865 1642.8
0.252005 79.2262 -183.084 -103.858 1651.89
0.252255 77.8359 -181.687 -103.851 1660.9
0.252505 76.5033 -180.348 -103.845 1669.5
0.252755 75.2831 -179.122 -103.839 1677.43
0.253005 74.2285 -178.061 -103.833 1684.33
0.253255 73.3886 -177.215 -103.827 1689.94
0.253505 72.8042 -176.626 -103.821 1693.88
0.253755 72.5042 -176.32 -103.816 1696.16
0.254005 72.5015 -176.312 -103.81 1696.63
0.254255 72.7907 -176.596 -103.805 1695.35
0.254505 73.3475 -177.147 -103.799 1692.39
0.254755 74.1289 -177.922 -103.793 1688.08
0.255005 75.0773 -178.865 -103.787 1682.8
0.255255 76.1246 -179.906 -103.781 1676.96
0.255505 77.1986 -180.973 -103.774 1670.88
0.255755 78.2288 -181.996 -103.767 1665.07
0.256005 79.1522 -182.912 -103.76 1659.84
0.256255 79.9173 -183.67 -103.752 1655.58
0.256505 80.4871 -184.232 -103.745 1652.5
0.256755 80.8396 -184.577 -103.737 1650.71
0.257005 80.9672 -184.697 -103.73 1650.27
0.257255 80.875 -184.598 -103.723 1651.2
0.257505 80.5777 -184.293 -103.715 1653.4
0.257755 80.0972 -183.805 -103.708 1656.68
0.258005 79.4598 -183.161 -103.701 1660.94
0.258255 78.6936 -182.388 -103.695 1666
0.258505 77.8274 -181.515 -103.688 1671.73
0.258755 76.8897 -180.571 -103.681 1677.92
0.259005 75.9089 -179.584 -103.675 1684.42
0.259255 74.9131 -178.582 -103.669 1691
0.259505 73.93 -177.593 -103.663 1697.5
0.259755 72.9866 -176.643 -103.657 1703.76
0.260005 72.1086 -175.759 -103.651 1709.61
0.260255 71.319 -174.964 -103.645 1714.94
0.260505 70.6369 -174.276 -103.639 1719.56
0.260755 70.0771 -173.71 -103.633 1723.46
0.261005 69.6484 -173.276 -103.628 1726.53
0.261255 69.3546 -172.976 -103.622 1728.76
0.261505 69.1941 -172.81 -103.616 1730.13
0.261755 69.1606 -172.771 -103.61 1730.69
0.262005 69.2442 -172.848 -103.604 1730.48
0.262255 69.4318 -173.03 -103.598 1729.55
0.262505 69.7088 -173.301 -103.592 1728.04
0.262755 70.0597 -173.645 -103.586 1725.96
0.263005 70.4699 -174.049 -103.579 1723.48
0.263255 70.9264 -174.499 -103.573 1720.6
0.263505 71.4188 -174.985 -103.566 1717.45
0.263755 71.9385 -175.499 -103.56 1714.06
0.264005 72.4785 -176.032 -103.554 1710.49
0.264255 73.0312 -176.578 -103.547 1706.79
0.264505 73.5866 -177.127 -103.541 1703.05
0.264755 74.1312 -177.666 -103.534 1699.38
0.265005 74.6473 -178.175 -103.528 1695.81
0.265255 75.1135 -178.635 -103.521 1692.49
0.265505 75.5079 -179.022 -103.514 1689.52
0.265755 75.81 -179.318 -103.508 1687.09
0.266005 76.0039 -179.505 -103.501 1685.26
0.266255 76.0813 -179.575 -103.494 1684.13
0.266505 76.0423 -179.529 -103.487 1683.65
0.266755 75.8961 -179.376 -103.48 1683.81
0.267005 75.6597 -179.133 -103.474 1684.46
0.267255 75.3563 -178.824 -103.467 1685.49
0.267505 75.013 -178.474 -103.461 1686.74
0.267755 74.6578 -178.112 -103.455 1688.06
0.268005 74.3176 -177.766 -103.449 1689.29
0.268255 74.0159 -177.459 -103.443 1690.39
0.268505 73.7711 -177.208 -103.437 1691.07
0.268755 73.596 -177.027 -103.431 1691.37
0.269005 73.4968 -176.922 -103.425 1691.2
0.269255 73.4741 -176.893 -103.419 1690.6
0.269505 73.523 -176.936 -103.413 1689.56
0.269755 73.6342 -177.041 -103.407 1688.18
0.270005 73.7948 -177.196 -103.401 1686.52
0.270255 73.9893 -177.384 -103.395 1684.68
0.270505 74.2002 -177.588 -103.388 1682.75
0.270755 74.4084 -177.79 -103.382 1680.93
0.271005 74.5938 -177.969 -103.375 1679.2
0.271255 74.7357 -178.104 -103.368 1677.75
0.271505 74.814 -178.175 -103.361 1676.71
0.271755 74.8111 -178.165 -103.354 1676.18
0.272005 74.7145 -178.061 -103.347 1676.2
0.272255 74.5198 -177.859 -103.34 1676.84
0.272505 74.233 -177.565 -103.332 1677.99
0.272755 73.8727 -177.198 -103.325 1679.62
0.273005 73.4696 -176.788 -103.319 1681.55
0.273255 73.0639 -176.376 -103.312 1683.45
0.273505 72.7013 -176.007 -103.306 1685.15
0.273755 72.4268 -175.726 -103.299 1686.3
0.274005 72.2785 -175.572 -103.293 1686.77
0.274255 72.2827 -175.57 -103.288 1686.37
0.274505 72.4499 -175.732 -103.282 1685.02
0.274755 72.7738 -176.05 -103.276 1682.79
0.275005 73.2328 -176.503 -103.27 1679.76
0.275255 73.7925 -177.056 -103.264 1676.21
0.275505 74.4097 -177.667 -103.257 1672.32
0.275755 75.0366 -178.287 -103.251 1668.36
0.276005 75.6238 -178.867 -103.244 1664.68
0.276255 76.1249 -179.361 -103.237 1661.51
0.276505 76.4987 -179.728 -103.229 1659.07
0.276755 76.7119 -179.934 -103.222 1657.65
0.277005 76.741 -179.955 -103.214 1657.3
0.277255 76.5736 -179.781 -103.207 1658.07
0.277505 76.2102 -179.41 -103.2 1660
0.277755 75.6646 -178.857 -103.192 1662.96
0.278005 74.9648 -178.15 -103.185 1666.89
0.278255 74.1528 -177.331 -103.178 1671.45
0.278505 73.2832 -176.455 -103.171 1676.31
0.278755 72.4203 -175.585 -103.165 1681.13
